event	left_node	right_node	left_date	right_date	midpoint_date
spe	170	169	1645.265	1475.775	1560.52
spe	155	GCF.000165345.1.Eukaryota.Apicocomplexa	1215.125	0.0	607.5625
los	155	GCF.000165345.1.Eukaryota.Apicocomplexa	1215.125	0.0	607.5625
dup	169	168	1475.775	1389.275	1432.525
hgt	None	dead	0.0	0.0	0.0
hgt	None	dead	0.0	0.0	0.0
los	None	dead	0.0	0.0	0.0
spe	169	168	1475.775	1389.275	1432.525
spe	160	159	1269.475	1084.09	1176.7825
los	160	159	1269.475	1084.09	1176.7825
spe	167	GCA.000004985.1.Eukaryota.Heterolobosea	1219.565	0.0	609.7825
los	167	GCA.000004985.1.Eukaryota.Heterolobosea	1219.565	0.0	609.7825
spe	167	166	1219.565	946.8465	1083.20575
spe	166	165	946.8465	694.719	820.78275
dup	166	GCA.000209225.1.Eukaryota.Cnidaria	946.8465	0.0	473.42325
dup	166	GCA.000209225.1.Eukaryota.Cnidaria	946.8465	0.0	473.42325
dup	169	168	1475.775	1389.275	1432.525
spe	168	160	1389.275	1269.475	1329.375
los	168	160	1389.275	1269.475	1329.375
spe	168	167	1389.275	1219.565	1304.42
spe	166	165	946.8465	694.719	820.78275
los	166	165	946.8465	694.719	820.78275
dup	166	GCA.000209225.1.Eukaryota.Cnidaria	946.8465	0.0	473.42325
dup	166	GCA.000209225.1.Eukaryota.Cnidaria	946.8465	0.0	473.42325
dup	167	GCA.000004985.1.Eukaryota.Heterolobosea	1219.565	0.0	609.7825
dup	167	GCA.000004985.1.Eukaryota.Heterolobosea	1219.565	0.0	609.7825
spe	169	168	1475.775	1389.275	1432.525
spe	167	166	1219.565	946.8465	1083.20575
los	167	166	1219.565	946.8465	1083.20575
spe	160	159	1269.475	1084.09	1176.7825
los	160	159	1269.475	1084.09	1176.7825
