event	left_node	right_node	left_date	right_date	midpoint_date
spe	1047	1046	3589.185	3513.075	3551.13
spe	1045	1044	3138.485	2889.865	3014.175
los	1045	1044	3138.485	2889.865	3014.175
spe	921	905	2815.65	1765.605	2290.6275
los	921	905	2815.65	1765.605	2290.6275
spe	920	GCA.001774505.1.Bacteria.RBG.13.66.14	2705.935	0.0	1352.9675
los	920	GCA.001774505.1.Bacteria.RBG.13.66.14	2705.935	0.0	1352.9675
spe	919	911	2365.695	2194.89	2280.2925
los	919	911	2365.695	2194.89	2280.2925
spe	918	916	2149.595	1975.925	2062.76
los	918	916	2149.595	1975.925	2062.76
spe	1046	902	3513.075	3405.845	3459.46
spe	901	900	3300.53	3098.985	3199.7575
los	901	900	3300.53	3098.985	3199.7575
hgt	None	dead	0.0	0.0	0.0
hgt	1663	GCA.001464165.1.Bacteria.Cyanobacteria	1748.05	0.0	874.025
hgt	None	dead	0.0	0.0	0.0
los	None	dead	0.0	0.0	0.0
spe	663	397	3210.05	2713.19	2961.62
los	663	397	3210.05	2713.19	2961.62
spe	663	662	3210.05	3126.015	3168.0325
spe	400	GCA.002401295.1.Bacteria.SAR324	1933.765	0.0	966.8825
los	400	GCA.002401295.1.Bacteria.SAR324	1933.765	0.0	966.8825
hgt	None	dead	0.0	0.0	0.0
hgt	None	dead	0.0	0.0	0.0
los	None	dead	0.0	0.0	0.0
spe	661	660	3067.985	2386.55	2727.2675
los	661	660	3067.985	2386.55	2727.2675
spe	661	655	3067.985	2988.07	3028.0275
spe	655	403	2988.07	2061.575	2524.8225
hgt	None	dead	0.0	0.0	0.0
los	403	GCF.001907975.1.Bacteria.Proteobacteria	2061.575	0.0	1030.7875
hgt	None	dead	0.0	0.0	0.0
los	None	dead	0.0	0.0	0.0
hgt	None	dead	0.0	0.0	0.0
spe	654	520	2847.715	2756.655	2802.185
los	654	520	2847.715	2756.655	2802.185
hgt	None	dead	0.0	0.0	0.0
hgt	None	dead	0.0	0.0	0.0
los	None	dead	0.0	0.0	0.0
spe	984	983	2294.155	2135.355	2214.755
spe	967	GCF.000013045.1.Bacteria.Bacteroidota	1879.385	0.0	939.6925
los	967	GCF.000013045.1.Bacteria.Bacteroidota	1879.385	0.0	939.6925
spe	966	GCA.003167015.1.Bacteria.Bacteroidota	1606.29	0.0	803.145
los	966	GCA.003167015.1.Bacteria.Bacteroidota	1606.29	0.0	803.145
spe	965	964	1429.675	1306.425	1368.05
los	965	964	1429.675	1306.425	1368.05
spe	955	GCF.001280305.1.Bacteria.Bacteroidota	1277.41	0.0	638.705
los	955	GCF.001280305.1.Bacteria.Bacteroidota	1277.41	0.0	638.705
spe	982	GCF.001535965.1.Bacteria.Bacteroidota	1900.265	0.0	950.1325
los	982	GCF.001535965.1.Bacteria.Bacteroidota	1900.265	0.0	950.1325
spe	982	981	1900.265	1779.97	1840.1175
spe	980	979	1646.88	1531.79	1589.335
los	980	979	1646.88	1531.79	1589.335
spe	972	GCA.003158475.1.Bacteria.Bacteroidota	1266.481	0.0	633.2405
los	972	GCA.003158475.1.Bacteria.Bacteroidota	1266.481	0.0	633.2405
spe	653	GCF.001399755.1.Bacteria.Proteobacteria	2587.485	0.0	1293.7425
los	653	GCF.001399755.1.Bacteria.Proteobacteria	2587.485	0.0	1293.7425
hgt	None	dead	0.0	0.0	0.0
hgt	None	dead	0.0	0.0	0.0
spe	652	526	2416.38	1930.815	2173.5975
los	652	526	2416.38	1930.815	2173.5975
hgt	None	dead	0.0	0.0	0.0
hgt	None	dead	0.0	0.0	0.0
los	None	dead	0.0	0.0	0.0
spe	652	651	2416.38	2271.59	2343.985
hgt	None	dead	0.0	0.0	0.0
hgt	None	dead	0.0	0.0	0.0
spe	651	650	2271.59	2175.61	2223.6
spe	536	GCF.002940605.1.Bacteria.Proteobacteria	1675.53	0.0	837.765
los	536	GCF.002940605.1.Bacteria.Proteobacteria	1675.53	0.0	837.765
spe	650	649	2175.61	2098.745	2137.1775
spe	543	539	1839.06	1564.68	1701.87
los	543	539	1839.06	1564.68	1701.87
spe	542	GCA.002631715.1.Bacteria.Proteobacteria	1583.705	0.0	791.8525
los	542	GCA.002631715.1.Bacteria.Proteobacteria	1583.705	0.0	791.8525
spe	648	562	2020.585	1844.995	1932.79
los	648	562	2020.585	1844.995	1932.79
spe	648	647	2020.585	1948.805	1984.695
spe	571	565	1706.635	1414.39	1560.5125
los	571	565	1706.635	1414.39	1560.5125
spe	570	GCA.002255365.1.Bacteria.Proteobacteria	1535.435	0.0	767.7175
los	570	GCA.002255365.1.Bacteria.Proteobacteria	1535.435	0.0	767.7175
spe	568	GCF.001051235.1.Bacteria.Proteobacteria	1379.435	0.0	689.7175
los	568	GCF.001051235.1.Bacteria.Proteobacteria	1379.435	0.0	689.7175
spe	646	645	1902.685	1840.255	1871.47
los	646	645	1902.685	1840.255	1871.47
spe	588	576	1773.33	1581.265	1677.2975
los	588	576	1773.33	1581.265	1677.2975
spe	587	586	1495.94	1375.33	1435.635
los	587	586	1495.94	1375.33	1435.635
spe	581	GCA.002868855.1.Bacteria.Proteobacteria	1344.875	0.0	672.4375
los	581	GCA.002868855.1.Bacteria.Proteobacteria	1344.875	0.0	672.4375
spe	579	GCA.003155415.1.Bacteria.Proteobacteria	1079.9275	0.0	539.96375
los	579	GCA.003155415.1.Bacteria.Proteobacteria	1079.9275	0.0	539.96375
hgt	585	GCA.002338605.1.Bacteria.Proteobacteria	1166.9135	0.0	583.45675
hgt	None	dead	0.0	0.0	0.0
los	None	dead	0.0	0.0	0.0
hgt	804	GCA.003247575.1.Bacteria.Myxococcota.A	1824.305	0.0	912.1525
hgt	None	dead	0.0	0.0	0.0
los	None	dead	0.0	0.0	0.0
spe	514	513	1954.11	1885.97	1920.04
spe	513	483	1885.97	1836.685	1861.3275
spe	447	446	1643.315	1453.89	1548.6025
los	447	446	1643.315	1453.89	1548.6025
