event	left_node	right_node	left_date	right_date	midpoint_date	left_date_lower	left_date_upper	right_date_lower	right_date_upper	midpoint_date_all
hgt	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hgt	509	495	1371.54	1115.4635	1243.50175	1510.17	1232.91	1268.36	962.567	1236.3685
los	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spe	509	495	1371.54	1115.4635	1243.50175	1510.17	1232.91	1268.36	962.567	1236.3685
hgt	611	GCF.003052605.1.Bacteria.Proteobacteria	873.257	0.0	436.6285	1026.32	720.194	0.0	0.0	513.16
hgt	463	GCF.002251795.1.Bacteria.Proteobacteria	1268.17	0.0	634.085	1417.76	1118.58	0.0	0.0	708.88
hgt	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hgt	439	GCF.001613805.1.Bacteria.Proteobacteria	1378.685	0.0	689.3425	1531.25	1226.12	0.0	0.0	765.625
hgt	453	GCA.002457765.1.Bacteria.Proteobacteria	706.861	0.0	353.4305	859.917	553.805	0.0	0.0	429.9585
los	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hgt	492	GCF.900172325.1.Bacteria.Proteobacteria	1215.16	0.0	607.58	1364.8	1065.52	0.0	0.0	682.4
hgt	560	GCA.001735895.1.Bacteria.Proteobacteria	1548.725	0.0	774.3625	1698.95	1398.5	0.0	0.0	849.475
hgt	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hgt	839	829	2043.565	1996.235	2019.9	2208.37	1878.76	2158.73	1833.74	2021.055
hgt	183	GCA.002402105.1.Bacteria.UBP17	2942.325	0.0	1471.1625	3395.25	2489.4	0.0	0.0	1697.625
hgt	513	483	1728.66	1679.37	1704.015	1860.39	1596.93	1813.87	1544.87	1702.63
los	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spe	513	483	1728.66	1679.37	1704.015	1860.39	1596.93	1813.87	1544.87	1702.63
spe	483	447	1679.37	1537.685	1608.5275	1813.87	1544.87	1679.47	1395.9	1604.885
los	447	446	1537.685	1337.995	1437.84	1679.47	1395.9	1490.2	1185.79	1432.63
spe	447	439	1537.685	1378.685	1458.185	1679.47	1395.9	1531.25	1226.12	1452.795
los	439	GCF.001613805.1.Bacteria.Proteobacteria	1378.685	0.0	689.3425	1531.25	1226.12	0.0	0.0	765.625
spe	483	482	1679.37	1587.505	1633.4375	1813.87	1544.87	1722.49	1452.52	1633.195
los	482	458	1587.505	1466.17	1526.8375	1722.49	1452.52	1610.52	1321.82	1522.155
spe	482	481	1587.505	1510.43	1548.9675	1722.49	1452.52	1645.81	1375.05	1548.77
los	481	480	1510.43	1386.405	1448.4175	1645.81	1375.05	1534.03	1238.78	1442.295
spe	481	469	1510.43	1404.34	1457.385	1645.81	1375.05	1546.78	1261.9	1453.855
spe	469	463	1404.34	1268.17	1336.255	1546.78	1261.9	1417.76	1118.58	1332.68
los	463	GCF.002251795.1.Bacteria.Proteobacteria	1268.17	0.0	634.085	1417.76	1118.58	0.0	0.0	708.88
spe	463	462	1268.17	1029.85	1149.01	1417.76	1118.58	1187.35	872.35	1145.055
spe	469	468	1404.34	1227.095	1315.7175	1546.78	1261.9	1373.3	1080.89	1313.835
spe	468	467	1227.095	1071.506	1149.3005	1373.3	1080.89	1222.83	920.182	1146.741
los	467	GCA.002291925.1.Bacteria.Proteobacteria	1071.506	0.0	535.753	1222.83	920.182	0.0	0.0	611.415
spe	839	829	2043.565	1996.235	2019.9	2208.37	1878.76	2158.73	1833.74	2021.055
hgt	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hgt	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spe	829	828	1996.235	1753.18	1874.7075	2158.73	1833.74	1925.68	1580.68	1869.705
spe	828	827	1753.18	1632.18	1692.68	1925.68	1580.68	1807.48	1456.88	1691.28
los	827	826	1632.18	1472.31	1552.245	1807.48	1456.88	1647.9	1296.72	1552.1
spe	827	821	1632.18	1447.61	1539.895	1807.48	1456.88	1643.48	1251.74	1529.61
los	821	GCA.002841825.1.Bacteria.Myxococcota	1447.61	0.0	723.805	1643.48	1251.74	0.0	0.0	821.74
hgt	1166	1165	1407.48	1265.28	1336.38	1631.42	1183.54	1482.81	1047.75	1339.585
los	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spe	1166	1165	1407.48	1265.28	1336.38	1631.42	1183.54	1482.81	1047.75	1339.585
spe	1165	1164	1265.28	1123.5635	1194.42175	1482.81	1047.75	1339.29	907.837	1195.3235
los	1164	1163	1123.5635	951.694	1037.62875	1339.29	907.837	1153.97	749.418	1044.354
spe	1164	1160	1123.5635	971.4955	1047.5295	1339.29	907.837	1182.5	760.491	1049.8905
los	1160	GCF.000015025.1.Bacteria.Actinobacteriota	971.4955	0.0	485.74775	1182.5	760.491	0.0	0.0	591.25
spe	1160	1158	971.4955	864.931	918.21325	1182.5	760.491	1069.94	659.922	921.211
los	1158	GCF.001942305.1.Bacteria.Actinobacteriota	864.931	0.0	432.4655	1069.94	659.922	0.0	0.0	534.97
spe	1165	1155	1265.28	1138.4215	1201.85075	1482.81	1047.75	1351.51	925.333	1204.0715
los	1155	GCF.003443735.1.Bacteria.Actinobacteriota	1138.4215	0.0	569.21075	1351.51	925.333	0.0	0.0	675.755
spe	1155	1154	1138.4215	863.8915	1001.1565	1351.51	925.333	1069.86	657.923	1004.7165
los	1154	GCF.001591405.1.Bacteria.Actinobacteria	863.8915	0.0	431.94575	1069.86	657.923	0.0	0.0	534.93
hgt	1461	GCA.002347925.1.Bacteria.Chloroflexota	1858.39	0.0	929.195	2155.55	1561.23	0.0	0.0	1077.775
hgt	1672	GCF.002251945.1.Bacteria.Cyanobacteria	1997.32	0.0	998.66	2145.69	1848.95	0.0	0.0	1072.845
hgt	1700	1688	1958.955	1633.475	1796.215	2030.15	1887.76	1770.82	1496.13	1763.14
los	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spe	1700	1688	1958.955	1633.475	1796.215	2030.15	1887.76	1770.82	1496.13	1763.14
hgt	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spe	829	817	1996.235	1842.425	1919.33	2158.73	1833.74	2008.5	1676.35	1917.54
spe	817	813	1842.425	1701.895	1772.16	2008.5	1676.35	1867.35	1536.44	1772.47
los	813	812	1701.895	1577.595	1639.745	1867.35	1536.44	1758.46	1396.73	1632.04
hgt	804	GCA.002731275.1.Bacteria.Myxococcota	1962.63	0.0	981.315	2181.42	1743.84	0.0	0.0	1090.71
spe	813	807	1701.895	1480.85	1591.3725	1867.35	1536.44	1670.67	1291.03	1579.19
los	807	GCA.002841945.1.Bacteria.Myxococcota	1480.85	0.0	740.425	1670.67	1291.03	0.0	0.0	835.335
hgt	834	832	1804.155	1570.54	1687.3475	1986.48	1621.83	1770.5	1370.58	1678.53
spe	817	816	1842.425	1315.445	1578.935	2008.5	1676.35	1517.68	1113.21	1560.855
los	816	GCA.002707085.1.Bacteria.Myxococcota.A	1315.445	0.0	657.7225	1517.68	1113.21	0.0	0.0	758.84
spe	834	832	1804.155	1570.54	1687.3475	1986.48	1621.83	1770.5	1370.58	1678.53
hgt	982	981	1868.295	1743.505	1805.9	2047.24	1689.35	1935.86	1551.15	1799.195
hgt	155	GCA.000315625.1.Eukaryota.Cryptophyceae	1058.614	0.0	529.307	1171.4	945.828	0.0	0.0	585.7
los	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spe	982	981	1868.295	1743.505	1805.9	2047.24	1689.35	1935.86	1551.15	1799.195
spe	981	980	1743.505	1620.97	1682.2375	1935.86	1551.15	1806.12	1435.82	1685.84
los	980	979	1620.97	1509.38	1565.175	1806.12	1435.82	1695.99	1322.77	1564.445
spe	980	972	1620.97	1270.04	1445.505	1806.12	1435.82	1470.78	1069.3	1437.71
los	972	GCA.003158475.1.Bacteria.Bacteroidota	1270.04	0.0	635.02	1470.78	1069.3	0.0	0.0	735.39
spe	652	651	2343.17	2202.31	2272.74	2482.13	2204.21	2336.11	2068.51	2275.32
spe	651	650	2202.31	2111.655	2156.9825	2336.11	2068.51	2245.39	1977.92	2157.015
spe	650	536	2111.655	1835.635	1973.645	2245.39	1977.92	2001.99	1669.28	1957.335
los	536	GCF.002940605.1.Bacteria.Proteobacteria	1835.635	0.0	917.8175	2001.99	1669.28	0.0	0.0	1000.995
spe	650	649	2111.655	2046.605	2079.13	2245.39	1977.92	2179.57	1913.64	2079.515
spe	649	543	2046.605	1880.315	1963.46	2179.57	1913.64	2032.2	1728.43	1954.0
los	543	539	1880.315	1679.045	1779.68	2032.2	1728.43	1878.59	1479.5	1755.85
spe	543	542	1880.315	1703.185	1791.75	2032.2	1728.43	1875.52	1530.85	1781.525
los	542	GCA.002631715.1.Bacteria.Proteobacteria	1703.185	0.0	851.5925	1875.52	1530.85	0.0	0.0	937.76
spe	649	648	2046.605	1974.705	2010.655	2179.57	1913.64	2104.7	1844.71	2012.14
los	648	562	1974.705	1813.695	1894.2	2104.7	1844.71	1949.37	1678.02	1891.36
spe	648	647	1974.705	1898.035	1936.37	2104.7	1844.71	2027.5	1768.57	1936.635
spe	647	571	1898.035	1737.025	1817.53	2027.5	1768.57	1877.08	1596.97	1812.235
los	571	565	1737.025	1459.56	1598.2925	1877.08	1596.97	1636.29	1282.83	1579.955
spe	571	570	1737.025	1581.87	1659.4475	1877.08	1596.97	1730.52	1433.22	1655.15
los	570	GCA.002255365.1.Bacteria.Proteobacteria	1581.87	0.0	790.935	1730.52	1433.22	0.0	0.0	865.26
spe	570	568	1581.87	1421.955	1501.9125	1730.52	1433.22	1583.57	1260.34	1495.43
los	568	GCF.001051235.1.Bacteria.Proteobacteria	1421.955	0.0	710.9775	1583.57	1260.34	0.0	0.0	791.785
spe	647	646	1898.035	1850.35	1874.1925	2027.5	1768.57	1979.31	1721.39	1874.445
los	646	645	1850.35	1783.08	1816.715	1979.31	1721.39	1911.77	1654.39	1816.85
spe	646	588	1850.35	1741.465	1795.9075	1979.31	1721.39	1880.38	1602.55	1790.93
los	588	576	1741.465	1593.015	1667.24	1880.38	1602.55	1746.04	1439.99	1660.185
spe	588	587	1741.465	1367.14	1554.3025	1880.38	1602.55	1518.25	1216.03	1548.205
los	587	586	1367.14	1254.4	1310.77	1518.25	1216.03	1410.43	1098.37	1308.31
spe	587	581	1367.14	1215.78	1291.46	1518.25	1216.03	1373.53	1058.03	1288.14
los	581	GCA.002868855.1.Bacteria.Proteobacteria	1215.78	0.0	607.89	1373.53	1058.03	0.0	0.0	686.765
spe	581	579	1215.78	935.164	1075.472	1373.53	1058.03	1112.18	758.148	1065.839
los	579	GCA.003155415.1.Bacteria.Proteobacteria	935.164	0.0	467.582	1112.18	758.148	0.0	0.0	556.09
hgt	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hgt	804	GCA.003247575.1.Bacteria.Myxococcota.A	1962.63	0.0	981.315	2181.42	1743.84	0.0	0.0	1090.71
hgt	585	GCA.002338605.1.Bacteria.Proteobacteria	1064.929	0.0	532.4645	1229.08	900.778	0.0	0.0	614.54
los	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spe	651	533	2202.31	1994.64	2098.475	2336.11	2068.51	2150.09	1839.19	2087.65
spe	533	529	1994.64	1776.585	1885.6125	2150.09	1839.19	1957.62	1595.55	1872.82
los	529	GCA.002451085.1.Bacteria.Proteobacteria	1776.585	0.0	888.2925	1957.62	1595.55	0.0	0.0	978.81
spe	533	532	1994.64	1609.445	1802.0425	2150.09	1839.19	1820.16	1398.73	1774.41
hgt	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
los	532	GCA.002405475.1.Bacteria.Proteobacteria	1609.445	0.0	804.7225	1820.16	1398.73	0.0	0.0	910.08
hgt	574	GCF.000374645.1.Bacteria.Proteobacteria	1337.465	0.0	668.7325	1503.53	1171.4	0.0	0.0	751.765
los	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
