event	left_node	right_node	left_date	right_date	midpoint_date	left_date_lower	left_date_upper	right_date_lower	right_date_upper	midpoint_date_all
spe	1728	1727	0.0	3922.83	1961.415	0.0	0.0	4279.81	3565.85	1782.925
spe	1727	189	3922.83	3225.865	3574.3475	4279.81	3565.85	3925.85	2525.88	3402.845
los	189	185	3225.865	3017.615	3121.74	3925.85	2525.88	3697.2	2338.03	3131.94
hgt	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hgt	832	GCA.002721815.1.Bacteria.Myxococcota	1444.88	0.0	722.44	1737.65	1152.11	0.0	0.0	868.825
los	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spe	189	188	3225.865	2641.665	2933.765	3925.85	2525.88	3499.21	1784.12	2854.985
los	188	GCA.002869225.1.Bacteria.Muirbacteria	2641.665	0.0	1320.8325	3499.21	1784.12	0.0	0.0	1749.605
hgt	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hgt	74	GCA.002011165.1.Archaea.Halobacteriota	1616.7	0.0	808.35	1969.17	1264.23	0.0	0.0	984.585
los	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dup	1727	1726	3922.83	3874.525	3898.6775	4279.81	3565.85	4213.25	3535.8	3907.805
hgt	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hgt	720	GCA.002347965.1.Bacteria.UBA2233	1930.555	0.0	965.2775	2446.78	1414.33	0.0	0.0	1223.39
hgt	670	669	2196.425	1665.14	1930.7825	2589.19	1803.66	2042.02	1288.26	1938.725
los	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spe	670	669	2196.425	1665.14	1930.7825	2589.19	1803.66	2042.02	1288.26	1938.725
hgt	949	GCA.001872685.1.Bacteria.Marinisomatota	1478.665	0.0	739.3325	1825.71	1131.62	0.0	0.0	912.855
spe	669	668	1665.14	1417.72	1541.43	2042.02	1288.26	1767.6	1067.84	1554.93
