event	left_node	right_node	left_date	right_date	midpoint_date	left_date_lower	left_date_upper	right_date_lower	right_date_upper	midpoint_date_all
spe	655	654	2988.07	2847.715	2917.8925	3234.75	2741.39	3085.46	2609.97	2922.36
hgt	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hgt	574	GCF.900112605.1.Bacteria.Proteobacteria	1330.6	0.0	665.3	1590.49	1070.71	0.0	0.0	795.245
los	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spe	654	653	2847.715	2587.485	2717.6	3085.46	2609.97	2815.0	2359.97	2722.715
los	653	652	2587.485	2416.38	2501.9325	2815.0	2359.97	2632.34	2200.42	2507.71
hgt	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hgt	558	GCA.002386945.1.Bacteria.Proteobacteria	1434.31	0.0	717.155	1652.56	1216.06	0.0	0.0	826.28
los	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spe	654	520	2847.715	2756.655	2802.185	3085.46	2609.97	2992.66	2520.65	2803.055
spe	520	406	2756.655	2159.8	2458.2275	2992.66	2520.65	2741.58	1578.02	2285.34
los	406	GCF.002795805.1.Bacteria.Proteobacteria	2159.8	0.0	1079.9	2741.58	1578.02	0.0	0.0	1370.79
spe	520	519	2756.655	2611.035	2683.845	2992.66	2520.65	2836.91	2385.16	2688.91
spe	519	518	2611.035	2442.195	2526.615	2836.91	2385.16	2659.56	2224.83	2530.87
los	518	GCA.002689455.1.Bacteria.Proteobacteria	2442.195	0.0	1221.0975	2659.56	2224.83	0.0	0.0	1329.78
hgt	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hgt	586	GCA.003228965.1.Bacteria.Proteobacteria	1375.33	0.0	687.665	1584.13	1166.53	0.0	0.0	792.065
los	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spe	518	517	2442.195	2290.125	2366.16	2659.56	2224.83	2498.47	2081.78	2370.67
los	517	GCA.002937675.1.Bacteria.Proteobacteria	2290.125	0.0	1145.0625	2498.47	2081.78	0.0	0.0	1249.235
spe	517	516	2290.125	2206.765	2248.445	2498.47	2081.78	2397.94	2015.59	2257.03
los	516	428	2206.765	2086.245	2146.505	2397.94	2015.59	2284.48	1888.01	2142.975
spe	516	515	2206.765	2084.22	2145.4925	2397.94	2015.59	2265.7	1902.74	2150.34
los	515	GCA.002632265.1.Bacteria.Proteobacteria	2084.22	0.0	1042.11	2265.7	1902.74	0.0	0.0	1132.85
dup	515	514	2084.22	1954.11	2019.165	2265.7	1902.74	2125.97	1782.25	2023.975
spe	515	514	2084.22	1954.11	2019.165	2265.7	1902.74	2125.97	1782.25	2023.975
spe	514	436	1954.11	1751.05	1852.58	2125.97	1782.25	1998.82	1503.28	1814.625
los	436	435	1751.05	1536.91	1643.98	1998.82	1503.28	1809.13	1264.69	1631.755
