event	left_node	right_node	left_date	right_date	midpoint_date	left_date_lower	left_date_upper	right_date_lower	right_date_upper	midpoint_date_all
spe	1477	1476	3065.68	2948.885	3007.2825	3209.37	2921.99	3099.11	2798.66	3004.015
spe	1476	1454	2948.885	2633.59	2791.2375	3099.11	2798.66	2806.22	2460.96	2780.035
spe	1454	1453	2633.59	2571.245	2602.4175	2806.22	2460.96	2752.52	2389.97	2598.095
los	1453	1452	2571.245	2204.94	2388.0925	2752.52	2389.97	2468.84	1941.04	2346.78
spe	1453	1449	2571.245	2414.175	2492.71	2752.52	2389.97	2615.97	2212.38	2482.45
los	1449	GCA.002366595.1.Bacteria.Chloroflexota	2414.175	0.0	1207.0875	2615.97	2212.38	0.0	0.0	1307.985
spe	1454	1446	2633.59	2467.265	2550.4275	2806.22	2460.96	2650.86	2283.67	2544.945
los	1446	1445	2467.265	2304.44	2385.8525	2650.86	2283.67	2498.38	2110.5	2380.68
spe	1446	1440	2467.265	2358.68	2412.9725	2650.86	2283.67	2549.6	2167.76	2409.31
los	1440	1439	2358.68	2159.315	2258.9975	2549.6	2167.76	2363.76	1954.87	2252.235
spe	1476	1475	2948.885	2883.705	2916.295	3099.11	2798.66	3039.71	2727.7	2913.405
spe	1475	1463	2883.705	2750.56	2817.1325	3039.71	2727.7	2918.34	2582.78	2811.245
spe	1463	1462	2750.56	2688.275	2719.4175	2918.34	2582.78	2865.83	2510.72	2714.53
los	1462	1461	2688.275	2433.39	2560.8325	2865.83	2510.72	2666.93	2199.85	2532.84
hgt	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hgt	515	514	2401.52	2299.515	2350.5175	2548.4	2254.64	2448.11	2150.92	2349.66
los	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spe	515	514	2401.52	2299.515	2350.5175	2548.4	2254.64	2448.11	2150.92	2349.66
spe	514	436	2299.515	2217.14	2258.3275	2448.11	2150.92	2372.03	2062.25	2255.18
los	436	GCA.002722885.1.Bacteria.Proteobacteria	2217.14	0.0	1108.57	2372.03	2062.25	0.0	0.0	1186.015
spe	436	435	2217.14	2071.245	2144.1925	2372.03	2062.25	2233.96	1908.53	2140.28
los	435	GCA.006969625.1.Bacteria.Proteobacteria	2071.245	0.0	1035.6225	2233.96	1908.53	0.0	0.0	1116.98
spe	435	434	2071.245	1886.935	1979.09	2233.96	1908.53	2078.21	1695.66	1964.81
los	434	GCA.002238885.1.Bacteria.Proteobacteria	1886.935	0.0	943.4675	2078.21	1695.66	0.0	0.0	1039.105
spe	514	513	2299.515	2253.55	2276.5325	2448.11	2150.92	2403.09	2104.01	2276.06
los	513	512	2253.55	2172.63	2213.09	2403.09	2104.01	2326.95	2018.31	2210.7
spe	513	483	2253.55	2221.01	2237.28	2403.09	2104.01	2370.99	2071.03	2237.06
los	483	447	2221.01	2113.215	2167.1125	2370.99	2071.03	2272.38	1954.05	2162.52
spe	483	482	2221.01	2151.75	2186.38	2370.99	2071.03	2305.03	1998.47	2184.73
spe	482	458	2151.75	2053.74	2102.745	2305.03	1998.47	2214.88	1892.6	2098.815
los	458	GCA.002340345.1.Bacteria.Proteobacteria	2053.74	0.0	1026.87	2214.88	1892.6	0.0	0.0	1107.44
spe	458	456	2053.74	1898.57	1976.155	2214.88	1892.6	2073.0	1724.14	1969.51
los	456	455	1898.57	1531.25	1714.91	2073.0	1724.14	1740.35	1322.15	1697.575
spe	482	481	2151.75	2091.815	2121.7825	2305.03	1998.47	2249.28	1934.35	2119.69
los	481	480	2091.815	1990.065	2040.94	2249.28	1934.35	2158.12	1822.01	2035.645
spe	481	469	2091.815	2003.935	2047.875	2249.28	1934.35	2168.56	1839.31	2044.295
los	469	468	2003.935	1847.82	1925.8775	2168.56	1839.31	2029.0	1666.64	1917.6
spe	469	463	2003.935	1889.86	1946.8975	2168.56	1839.31	2062.81	1716.91	1942.735
los	463	GCF.002251795.1.Bacteria.Proteobacteria	1889.86	0.0	944.93	2062.81	1716.91	0.0	0.0	1031.405
spe	463	462	1889.86	1641.635	1765.7475	2062.81	1716.91	1844.48	1438.79	1750.8
los	462	GCF.000315795.1.Bacteria.Proteobacteria	1641.635	0.0	820.8175	1844.48	1438.79	0.0	0.0	922.24
hgt	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hgt	1177	GCA.003138355.1.Bacteria.Actinobacteriota	2055.195	0.0	1027.5975	2300.55	1809.84	0.0	0.0	1150.275
los	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hgt	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dup	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dup	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hgt	274	GCA.000406005.1.Bacteria.Poribacteria	2618.66	0.0	1309.33	2849.97	2387.35	0.0	0.0	1424.985
los	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dup	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hgt	794	GCA.003161515.1.Bacteria.Desulfobacterota.B	2136.5	0.0	1068.25	2343.87	1929.13	0.0	0.0	1171.935
los	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dup	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dup	None	dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
